uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,identificationHistoryID,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"18723ea1-5bdc-493e-aa31-f5a2b926d9fa","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","OLRI","Oligoneuron rigidum (L.) Small","species","Asteraceae","N",,,,,,,,2.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"90a15d1e-cd00-43c7-b251-9d8e359d3478","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"other",0.50,"N",,"Beetle Elytra","0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"e834d6ea-53b1-426e-975a-88486d9d9e93","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"standingDeadWoody",0.50,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"f0e4f6e5-8a0b-43f6-b531-56d650f9e5f9","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,,4.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"ee77bda4-7889-494e-85a9-f55c44222d6f","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SYLA3","Symphyotrichum laeve (L.) Á. Löve & D. Löve","species","Asteraceae","N",,,,,,,,2.00,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"c5a45c2c-8b1a-446c-a613-b495b73c7195","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",80.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"24e0e4f3-0c29-4865-bf0e-7713c262d9f6","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CEHE","Ceanothus herbaceus Raf.","species","Rhamnaceae","N",,,,,,,,4.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"0ae763d5-f403-4ef3-952c-79b9e768ff85","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SYOB","Symphyotrichum oblongifolium (Nutt.) G.L. Nesom","species","Asteraceae","N",,,,,,,,1.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"166b506e-67c5-447c-875e-133ea31ff801","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"wood",0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"05fd9e96-1e6f-4b21-8222-5bd694756a9d","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SONU2","Sorghastrum nutans (L.) Nash","species","Poaceae","N",,,,,,,,4.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"3969a5db-7fa5-4a19-803c-607c23545479","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CODR","Cornus drummondii C.A. Mey.","species","Cornaceae","N",,,,,,,,11.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"6edcc78e-6d8f-4894-8c56-5fba5cf5c5f4","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"wood",1.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"b695bb07-d4bf-4132-953a-c7de45846364","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SYSE2","Symphyotrichum sericeum (Vent.) G.L. Nesom","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"dd7daa62-3069-4015-b027-12af9b4c7bbb","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","LEVI6","Lespedeza violacea (L.) Pers.","species","Fabaceae","N",,,,,,,,3.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"ae8e9af9-2ccb-414a-8773-5aabc33832eb","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SYLA3","Symphyotrichum laeve (L.) Á. Löve & D. Löve","species","Asteraceae","N",,,,,,,,2.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"0587633e-5207-46de-adaf-cabee2198839","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","DEGL5","Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood","species","Fabaceae","N",,,,,,,,0.50,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"c2832663-c077-4d9c-87a8-c76b2339e188","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,,4.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"dd8303e3-341a-476e-9a8d-d79a27213b55","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","BOHI2","Bouteloua hirsuta Lag.","species","Poaceae","N",,,,,,,,1.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"7c0f9f2e-caf3-4a6f-b8e0-f170e97303d1","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CHMI8","Chamaesyce missurica (Raf.) Shinners","species","Euphorbiaceae","N",,,,,,,,1.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"7f41a285-4852-469e-afe0-94adc2123c11","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"lichen",1.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"d7aa9e54-fc93-4133-98cd-c329b5a60f1c","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",39.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"f2ad2815-f957-4e33-a8fe-6217d1fc14f8","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","LIPU","Liatris punctata Hook.","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"dea514aa-b29e-4ef7-a058-9635e139a8a2","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",82.00,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"8a2a8c2f-ee0d-419c-a82d-7b3d9379298a","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,,6.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"2f73d91b-ac64-46bd-ab71-aa683e19b685","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","species","Fabaceae","N",,,,,,,,0.50,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"a8aa8628-b746-4db9-8a73-79af8c0f79a6","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ECAN2","Echinacea angustifolia DC.","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"51c37ead-6406-41a1-9ee9-3d04163236cf","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CECA4","Cercis canadensis L.","species","Fabaceae","N",,,,,,,,11.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"674f1fab-184e-4b39-bc99-42ee13aa5269","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,,0.50,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"4331a1d3-f30e-4205-a2d8-5f4c3358ebad","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","LIPU","Liatris punctata Hook.","species","Asteraceae","N",,,,,,,,1.00,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"3a66b115-504b-4b91-aaae-fc83ba2f6b81","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"rock",0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"e81d8ea9-ccd2-4102-a81a-535e69ab3919","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"rock",0.50,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"8862180d-b8a8-4b90-9971-6b1c37209cf8","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SCSC","Schizachyrium scoparium (Michx.) Nash","species","Poaceae","N",,,,,,,,19.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"37c1804d-bed4-4f5b-92c9-3cc0fd9f920b","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"a4ca4df3-537f-43e5-ab15-333c71a9f5f8","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SYSE2","Symphyotrichum sericeum (Vent.) G.L. Nesom","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"a4d1c4b4-b987-4df2-92c3-5506717d0b6d","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",81.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"cb605474-04b3-4682-8b69-a915b071e2dc","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"litter",10.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"8686be68-68bb-4b1a-912f-2429761a0de0","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","JUVI","Juniperus virginiana L.","species","Cupressaceae","N",,,,,,,,0.50,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"534146e0-178f-4800-a9ac-3d85b5f63b74","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","HEHI2","Helianthus hirsutus Raf.","species","Asteraceae","N",,,,,,,,1.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"fcce75a0-a080-4aba-abde-670a01ef3c63","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","AMBR2","Amphicarpaea bracteata (L.) Fernald","species","Fabaceae","N",,,,,,,,1.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"2eb1c5d5-ce5c-47f4-b988-20e8c89bd5bb","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CHMI8","Chamaesyce missurica (Raf.) Shinners","species","Euphorbiaceae","N",,,,,,,,2.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"0c6d11c3-b81c-4e21-bd1b-f4566597b5d8","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"26d0e25c-8fb8-461e-84b2-4d9d24ca6310","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","AMCA6","Amorpha canescens Pursh","species","Fabaceae","N",,,,,,,,5.00,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"204b0c6a-5b79-4f1d-8ed4-5b6c7df3e042","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SYER","Symphyotrichum ericoides (L.) G.L. Nesom","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"69228e07-f583-4439-83c4-0b5389233906","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ANGE","Andropogon gerardii Vitman","species","Poaceae","N",,,,,,,,7.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"57a83c7d-35ce-468f-854b-47fb164415bf","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_3","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"standingDeadWoody",0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"15f84bfb-e0b7-4879-a1f6-22bf5afb4572","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","SONU2","Sorghastrum nutans (L.) Nash","species","Poaceae","N",,,,,,,,4.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"1f4d21c7-830e-4b87-a0c8-5247ccdf0c9b","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"soil",67.00,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"a5e7d863-7ab9-493d-aa1a-517a041b837e","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","32_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"standingDeadHerbaceous",0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"f1f91e2a-0e36-4926-b0d6-7dee09db63ff","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","32_1_2","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","PAVI2","Panicum virgatum L.","species","Poaceae","N",,,,,,,,4.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"e9e81885-292c-471a-887c-fc2c62e014a5","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","AMPS","Ambrosia psilostachya DC.","species","Asteraceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"0282ab04-e175-493c-b6f6-8097f897c20e","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","AMCA6","Amorpha canescens Pursh","species","Fabaceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
"002af901-12f2-41fe-8f16-fe6efdd16b82","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"wood",1.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"df878354-6c17-4e27-acd5-b6eb8a667086","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,,"litter",3.00,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"48f9d552-cdff-49bf-8d63-1c00be8d229e","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","40_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","OXDI2","Oxalis dillenii Jacq.","species","Oxalidaceae","N",,,,,,,,0.50,"N",,,"0000-0002-2135-1091","0009-0007-0065-0408","OK",,"OK - no known exceptions"
"8b5c72db-5f04-4596-9933-d78a51c6f16f","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","31_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","GACI2","Galium circaezans Michx.","species","Rubiaceae","N",,,,,,,,2.00,"N",,,"0000-0001-6709-8856","0009-0007-4206-7018","OK",,"OK - no known exceptions"
"c1007a50-8491-4759-820c-61e7d50c042c","KONZ_024.basePlot.div","D06","KONZ",39.110903,-96.552209,"WGS84",20.23,351.0,0.2,"distributed","deciduousForest","KONZ_024","40_1_1","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","ZAAM","Zanthoxylum americanum Mill.","species","Rutaceae","N",,,,,,,,1.00,"N",,,"0000-0001-6709-8856","0009-0009-0088-3476","OK",,"OK - no known exceptions"
"782184b8-962b-4d16-8494-45ba8bc1cc85","KONZ_004.basePlot.div","D06","KONZ",39.110568,-96.550145,"WGS84",20.21,374.5,0.3,"distributed","grasslandHerbaceous","KONZ_004","41_1_4","2025-08-14",1,"KONZ.1.2025","NEON.DOC.014042vM","plantSpecies","Y","Y","MINU6","Mimosa nuttallii (DC. ex Britton & Rose) B.L. Turner","species","Fabaceae","N",,,,,,,,0.50,"N",,,"0009-0008-0206-5066","0009-0008-1640-2860","OK",,"OK - no known exceptions"
